quarter,country,category,unit_price_usd,discount_pct,discounted_price_usd,revenue_usd,unit_price_usd_is_outlier,discounted_price_usd_is_outlier,revenue_usd_is_outlier
Q2,UAE,AirPods,506.3,0,506.3,2025.2,0,0,0
Q2,UAE,iPad,798.62,0,798.62,798.62,0,0,0
Q2,UAE,iPad,462.07,0,462.07,462.07,0,0,0
Q2,UAE,Accessories,77.04,3,74.73,74.73,0,0,0
Q3,UAE,Accessories,137.1,5,130.24,390.72,0,0,0
Q3,UAE,Mac,2125.7475000000004,10,2053.9725,3912.29,1,1,1
Q3,UAE,AirPods,234.88,0,234.88,234.88,0,0,0
Q3,UAE,Mac,1351.19,15,1148.51,3445.53,0,0,0
Q4,UAE,Accessories,126.34,15,107.39,107.39,0,0,0
Q4,UAE,Accessories,91.31,0,91.31,365.24,0,0,0
Q4,UAE,Apple Watch,244.79,5,232.55,232.55,0,0,0
Q4,UAE,Mac,2125.7475000000004,5,2053.9725,3912.29,1,1,1
Q1,UAE,Apple Watch,288.58,0,288.58,577.16,0,0,0
Q1,UAE,iPhone,566.55,10,509.89,3059.34,0,0,0
Q2,UAE,AirPods,121.94,2,119.5,358.5,0,0,0
Q2,UAE,Apple Watch,308.1,10,277.29,277.29,0,0,0
Q2,UAE,iPhone,900.19,10,810.17,810.17,0,0,0
Q2,UAE,iPhone,589.82,0,589.82,3912.29,0,0,1
Q2,UAE,AirPods,120.37,3,116.76,116.76,0,0,0
Q3,UAE,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q3,UAE,iPhone,1181.13,0,1181.13,3543.39,0,0,0
Q4,UAE,iPhone,736.6,0,736.6,736.6,0,0,0
Q4,UAE,iPad,600.86,0,600.86,1201.72,0,0,0
Q4,UAE,Accessories,134.34,0,134.34,403.02,0,0,0
Q1,UAE,iPhone,1212.2,7,1127.35,1127.35,0,0,0
Q1,UAE,Apple Watch,320.06,15,272.05,544.1,0,0,0
Q3,UAE,iPad,1079.89,5,1025.9,3077.7,0,0,0
Q3,UAE,AirPods,167.56,3,162.53,162.53,0,0,0
Q3,UAE,Accessories,28.3,0,28.3,28.3,0,0,0
Q4,UAE,iPad,466.65,0,466.65,466.65,0,0,0
Q4,UAE,iPad,469.65,7,436.77,1747.08,0,0,0
Q4,UAE,Accessories,104.41,7,97.1,97.1,0,0,0
Q4,UAE,iPhone,1061.75,0,1061.75,2123.5,0,0,0
Q1,UAE,Mac,1042.96,0,1042.96,3128.88,0,0,0
Q1,UAE,Accessories,136.95,10,123.25,246.5,0,0,0
Q1,UAE,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q3,UAE,AirPods,238.29,5,226.38,226.38,0,0,0
Q3,UAE,iPad,810.6,7,753.86,753.86,0,0,0
Q4,UAE,AirPods,161.03,0,161.03,161.03,0,0,0
Q1,UAE,Accessories,125.34,3,121.58,243.16,0,0,0
Q1,UAE,iPhone,455.03,10,409.53,409.53,0,0,0
Q2,UAE,Mac,1063.33,0,1063.33,1063.33,0,0,0
Q2,UAE,iPhone,747.0,3,724.59,2173.77,0,0,0
Q2,UAE,iPhone,991.37,0,991.37,991.37,0,0,0
Q2,UAE,Accessories,95.69,0,95.69,191.38,0,0,0
Q2,UAE,iPhone,954.84,0,954.84,954.84,0,0,0
Q2,UAE,Apple Watch,257.11,7,239.11,956.44,0,0,0
Q3,UAE,Accessories,84.74,15,72.03,504.21,0,0,0
Q4,UAE,iPhone,827.42,0,827.42,827.42,0,0,0
Q4,UAE,iPad,1065.65,0,1065.65,2131.3,0,0,0
Q2,UAE,Accessories,28.91,0,28.91,57.82,0,0,0
Q2,UAE,iPad,795.18,5,755.42,2266.26,0,0,0
Q3,UAE,Accessories,129.89,0,129.89,129.89,0,0,0
Q4,UAE,Mac,2045.63,7,1902.44,1902.44,0,0,0
Q4,UAE,Mac,2125.7475000000004,2,2053.9725,2536.35,1,1,0
Q4,UAE,Mac,1381.31,15,1174.11,2348.22,0,0,0
Q2,UAE,iPhone,559.78,5,531.79,1063.58,0,0,0
Q2,UAE,AirPods,549.05,0,549.05,549.05,0,0,0
Q3,UAE,Apple Watch,832.43,3,807.46,3912.29,0,0,1
Q3,UAE,iPhone,1008.32,0,1008.32,2016.64,0,0,0
Q3,UAE,AirPods,121.75,5,115.66,115.66,0,0,0
Q4,UAE,Accessories,124.33,0,124.33,124.33,0,0,0
Q1,UAE,iPhone,644.52,0,644.52,1289.04,0,0,0
Q2,UAE,iPhone,741.15,0,741.15,741.15,0,0,0
Q3,UAE,AirPods,167.34,0,167.34,167.34,0,0,0
Q3,UAE,Accessories,137.89,7,128.24,512.96,0,0,0
Q3,UAE,iPhone,1078.69,0,1078.69,1078.69,0,0,0
Q3,UAE,Accessories,126.78,0,126.78,253.56,0,0,0
Q4,UAE,Apple Watch,842.25,0,842.25,842.25,0,0,0
Q4,UAE,Apple Watch,241.78,3,234.53,234.53,0,0,0
Q4,UAE,Apple Watch,845.13,0,845.13,845.13,0,0,0
Q4,UAE,Accessories,93.44,10,84.1,420.5,0,0,0
Q4,UAE,AirPods,254.18,2,249.1,249.1,0,0,0
Q1,UAE,AirPods,137.49,0,137.49,137.49,0,0,0
Q1,UAE,AirPods,175.14,2,171.64,171.64,0,0,0
Q2,UAE,Accessories,134.85,0,134.85,134.85,0,0,0
Q2,UAE,iPad,444.22,5,422.01,1688.04,0,0,0
Q3,UAE,iPad,808.75,0,808.75,808.75,0,0,0
Q3,UAE,iPad,505.93,0,505.93,1011.86,0,0,0
Q4,UAE,Accessories,123.9,5,117.7,117.7,0,0,0
Q4,UAE,iPhone,987.32,5,937.95,1875.9,0,0,0
Q4,UAE,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q4,UAE,iPhone,915.69,5,869.91,3912.29,0,0,1
Q1,UAE,Mac,1093.85,0,1093.85,2187.7,0,0,0
Q1,UAE,Mac,1029.4,10,926.46,926.46,0,0,0
Q2,UAE,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q2,UAE,Accessories,75.02,7,69.77,69.77,0,0,0
Q3,UAE,Accessories,138.59,15,117.8,589.0,0,0,0
Q3,UAE,iPhone,892.87,0,892.87,892.87,0,0,0
Q3,UAE,AirPods,168.39,0,168.39,168.39,0,0,0
Q3,UAE,iPhone,643.26,0,643.26,643.26,0,0,0
Q3,UAE,Accessories,129.47,2,126.88,126.88,0,0,0
Q3,UAE,Mac,2108.07,0,2053.9725,2108.07,0,1,0
Q4,UAE,AirPods,121.83,0,121.83,121.83,0,0,0
Q4,UAE,Accessories,94.54,15,80.36,80.36,0,0,0
Q4,UAE,Accessories,106.32,10,95.69,191.38,0,0,0
Q4,UAE,Accessories,93.02,0,93.02,186.04,0,0,0
Q4,UAE,iPad,485.7,0,485.7,485.7,0,0,0
Q1,UAE,Mac,1928.96,0,1928.96,3857.92,0,0,0
Q1,UAE,iPhone,1203.85,0,1203.85,3912.29,0,0,1
Q2,UAE,iPhone,415.72,0,415.72,415.72,0,0,0
Q2,UAE,iPad,434.97,15,369.72,739.44,0,0,0
Q2,UAE,Mac,1848.25,15,1571.01,3142.02,0,0,0
Q3,UAE,Mac,1336.1,0,1336.1,1336.1,0,0,0
Q3,UAE,Mac,1841.43,15,1565.22,3912.29,0,0,1
Q3,UAE,Accessories,132.29,2,129.64,259.28,0,0,0
Q4,UAE,Mac,2125.7475000000004,15,1974.46,1974.46,1,0,0
Q4,UAE,AirPods,558.27,0,558.27,558.27,0,0,0
Q1,UAE,Apple Watch,313.64,2,307.37,307.37,0,0,0
Q1,UAE,Accessories,104.26,0,104.26,208.52,0,0,0
Q1,UAE,iPhone,960.82,0,960.82,1921.64,0,0,0
Q2,UAE,Apple Watch,283.3,5,269.13,269.13,0,0,0
Q2,UAE,Accessories,281.47,0,281.47,562.94,0,0,0
Q2,UAE,Accessories,95.5,0,95.5,286.5,0,0,0
Q3,UAE,iPhone,906.56,5,861.23,861.23,0,0,0
Q3,UAE,iPhone,993.52,0,993.52,1987.04,0,0,0
Q3,UAE,Accessories,125.69,0,125.69,125.69,0,0,0
Q3,UAE,iPad,751.59,0,751.59,751.59,0,0,0
Q4,UAE,AirPods,124.42,7,115.71,231.42,0,0,0
Q4,UAE,iPhone,664.95,5,631.7,631.7,0,0,0
Q4,UAE,iPhone,459.49,0,459.49,459.49,0,0,0
Q1,UAE,Accessories,106.62,3,103.42,517.1,0,0,0
Q1,UAE,iPad,746.62,3,724.22,724.22,0,0,0
Q2,UAE,iPhone,668.53,0,668.53,3342.65,0,0,0
Q3,UAE,Mac,1870.41,15,1589.85,1589.85,0,0,0
Q3,UAE,iPhone,877.23,3,850.91,850.91,0,0,0
Q3,UAE,Apple Watch,244.59,3,237.25,237.25,0,0,0
Q3,UAE,iPhone,401.95,0,401.95,401.95,0,0,0
Q3,UAE,Mac,555.07,10,499.56,499.56,0,0,0
Q4,UAE,iPhone,862.35,3,836.48,836.48,0,0,0
Q1,UAE,iPhone,985.28,10,886.75,886.75,0,0,0
Q2,UAE,iPhone,735.64,0,735.64,735.64,0,0,0
Q2,UAE,iPhone,857.99,7,797.93,797.93,0,0,0
Q2,UAE,AirPods,514.83,2,504.53,504.53,0,0,0
Q2,UAE,Accessories,124.46,5,118.24,118.24,0,0,0
Q2,UAE,Accessories,36.69,0,36.69,73.38,0,0,0
Q3,UAE,iPhone,1186.29,0,1186.29,2372.58,0,0,0
Q3,UAE,Accessories,136.0,7,126.48,126.48,0,0,0
Q4,UAE,Accessories,103.21,0,103.21,309.63,0,0,0
Q4,UAE,iPhone,929.61,2,911.02,911.02,0,0,0
Q4,UAE,Accessories,129.28,15,109.89,659.34,0,0,0
Q1,UAE,AirPods,155.83,15,132.46,132.46,0,0,0
Q1,UAE,Mac,1367.55,0,1367.55,1367.55,0,0,0
Q2,UAE,Accessories,99.66,7,92.68,92.68,0,0,0
Q2,UAE,Accessories,73.83,0,73.83,147.66,0,0,0
Q2,UAE,iPhone,415.46,15,353.14,1059.42,0,0,0
Q3,UAE,iPhone,924.58,0,924.58,2773.74,0,0,0
Q4,UAE,Mac,1140.47,7,1060.64,1060.64,0,0,0
Q4,UAE,iPhone,929.14,7,864.1,1728.2,0,0,0
Q1,UAE,iPhone,739.2,0,739.2,1478.4,0,0,0
Q2,UAE,iPhone,951.73,0,951.73,3806.92,0,0,0
Q4,UAE,iPhone,1000.76,2,980.74,980.74,0,0,0
Q4,UAE,Accessories,105.44,0,105.44,105.44,0,0,0
Q4,UAE,AirPods,517.04,2,506.7,1013.4,0,0,0
Q4,UAE,iPhone,928.79,2,910.21,910.21,0,0,0
Q1,UAE,Apple Watch,835.26,0,835.26,835.26,0,0,0
Q1,UAE,AirPods,590.28,3,572.57,572.57,0,0,0
Q1,UAE,Accessories,30.86,5,29.32,29.32,0,0,0
Q1,UAE,iPad,1049.2,0,1049.2,3912.29,0,0,1
Q1,UAE,AirPods,129.0,10,116.1,232.2,0,0,0
Q1,UAE,iPhone,975.88,3,946.6,946.6,0,0,0
Q1,UAE,AirPods,578.89,10,521.0,1563.0,0,0,0
Q1,UAE,Mac,1267.54,0,1267.54,1267.54,0,0,0
Q2,UAE,iPhone,831.91,0,831.91,831.91,0,0,0
Q2,UAE,Accessories,124.42,3,120.69,120.69,0,0,0
Q2,UAE,iPad,604.15,5,573.94,573.94,0,0,0
Q3,UAE,AirPods,519.45,0,519.45,519.45,0,0,0
Q3,UAE,Apple Watch,766.31,7,712.67,2138.01,0,0,0
Q3,UAE,Mac,646.47,2,633.54,633.54,0,0,0
Q4,UAE,Accessories,93.85,10,84.47,337.88,0,0,0
Q1,UAE,Accessories,133.64,5,126.96,126.96,0,0,0
Q1,UAE,Accessories,127.22,5,120.86,241.72,0,0,0
Q1,UAE,Accessories,131.41,0,131.41,131.41,0,0,0
Q1,UAE,Accessories,99.38,7,92.42,277.26,0,0,0
Q2,UAE,iPhone,608.28,2,596.11,596.11,0,0,0
Q2,UAE,Accessories,78.41,3,76.06,152.12,0,0,0
Q2,UAE,Accessories,137.43,0,137.43,412.29,0,0,0
Q3,UAE,Mac,1929.8,0,1929.8,1929.8,0,0,0
Q3,UAE,iPad,562.0,0,562.0,562.0,0,0,0
Q4,UAE,AirPods,573.04,7,532.93,1598.79,0,0,0
Q1,UAE,AirPods,175.75,2,172.23,344.46,0,0,0
Q1,UAE,Mac,2051.94,2,2010.9,3912.29,0,0,1
Q1,UAE,Accessories,138.16,0,138.16,138.16,0,0,0
Q2,UAE,iPhone,831.44,15,706.72,706.72,0,0,0
Q3,UAE,iPhone,820.5,0,820.5,820.5,0,0,0
Q3,UAE,iPad,746.74,0,746.74,746.74,0,0,0
Q3,UAE,iPhone,1205.97,3,1169.79,2339.58,0,0,0
Q3,UAE,Mac,1969.43,2,1930.04,1930.04,0,0,0
Q4,UAE,Apple Watch,250.01,0,250.01,1750.07,0,0,0
Q4,UAE,Accessories,121.58,0,121.58,121.58,0,0,0
Q1,UAE,AirPods,241.3,5,229.24,458.48,0,0,0
Q1,UAE,Accessories,98.16,10,88.34,88.34,0,0,0
Q2,UAE,iPhone,635.92,0,635.92,3179.6,0,0,0
Q3,UAE,Accessories,27.63,3,26.8,26.8,0,0,0
Q3,UAE,iPhone,838.58,5,796.65,2389.95,0,0,0
Q3,UAE,iPhone,431.69,10,388.52,388.52,0,0,0
Q3,UAE,Apple Watch,254.75,7,236.92,473.84,0,0,0
Q4,UAE,iPhone,763.3,0,763.3,763.3,0,0,0
Q4,UAE,iPhone,950.54,0,950.54,3912.29,0,0,1
Q1,UAE,iPhone,395.6,0,395.6,395.6,0,0,0
Q1,UAE,iPhone,851.9,5,809.3,1618.6,0,0,0
Q2,UAE,Mac,590.61,0,590.61,590.61,0,0,0
Q2,UAE,iPad,627.44,5,596.07,1192.14,0,0,0
Q2,UAE,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q2,UAE,Mac,2125.7475000000004,10,2053.9725,3912.29,1,1,1
Q2,UAE,Mac,2101.64,5,1996.56,3912.29,0,0,1
Q2,UAE,Accessories,37.74,15,32.08,96.24,0,0,0
Q3,UAE,AirPods,536.25,0,536.25,1608.75,0,0,0
Q4,UAE,iPhone,818.94,15,696.1,696.1,0,0,0
Q4,UAE,Accessories,138.24,5,131.33,131.33,0,0,0
Q4,UAE,Accessories,137.91,2,135.15,270.3,0,0,0
Q4,UAE,AirPods,124.97,0,124.97,624.85,0,0,0
Q4,UAE,iPhone,966.69,0,966.69,966.69,0,0,0
Q1,UAE,iPhone,862.52,3,836.64,3346.56,0,0,0
Q2,UAE,AirPods,175.67,0,175.67,175.67,0,0,0
Q3,UAE,iPad,1027.49,2,1006.94,3912.29,0,0,1
Q3,UAE,Mac,1315.07,0,1315.07,1315.07,0,0,0
Q3,UAE,Apple Watch,245.67,0,245.67,245.67,0,0,0
Q3,UAE,iPhone,435.3,7,404.83,404.83,0,0,0
Q3,UAE,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q3,UAE,iPhone,1259.39,2,1234.2,3702.6,0,0,0
Q4,UAE,iPhone,1202.47,5,1142.35,1142.35,0,0,0
Q4,UAE,Accessories,128.63,2,126.06,126.06,0,0,0
Q2,United Kingdom,iPhone,927.76,0,927.76,1855.52,0,0,0
Q3,United Kingdom,AirPods,242.5,0,242.5,727.5,0,0,0
Q3,United Kingdom,Apple Watch,753.65,0,753.65,753.65,0,0,0
Q4,United Kingdom,iPad,1178.53,7,1096.03,1096.03,0,0,0
Q4,United Kingdom,iPad,633.21,0,633.21,633.21,0,0,0
Q1,United Kingdom,Accessories,75.75,0,75.75,227.25,0,0,0
Q3,United Kingdom,iPhone,1006.09,2,985.97,985.97,0,0,0
Q3,United Kingdom,Accessories,129.18,5,122.72,736.32,0,0,0
Q4,United Kingdom,AirPods,155.83,3,151.16,453.48,0,0,0
Q1,United Kingdom,Mac,564.88,5,536.64,1609.92,0,0,0
Q1,United Kingdom,Apple Watch,402.33,0,402.33,804.66,0,0,0
Q2,United Kingdom,AirPods,127.42,0,127.42,382.26,0,0,0
Q4,United Kingdom,Apple Watch,244.65,10,220.19,1321.14,0,0,0
Q3,United Kingdom,Accessories,78.09,0,78.09,78.09,0,0,0
Q4,United Kingdom,Mac,1362.98,0,1362.98,2725.96,0,0,0
Q4,United Kingdom,Accessories,78.61,0,78.61,157.22,0,0,0
Q4,United Kingdom,AirPods,179.49,0,179.49,179.49,0,0,0
Q1,United Kingdom,Mac,571.18,3,554.04,2770.2,0,0,0
Q1,United Kingdom,Accessories,320.57,2,314.16,314.16,0,0,0
Q2,United Kingdom,Accessories,131.68,10,118.51,118.51,0,0,0
Q2,United Kingdom,Apple Watch,262.64,0,262.64,525.28,0,0,0
Q3,United Kingdom,Accessories,302.28,0,302.28,604.56,0,0,0
Q4,United Kingdom,Mac,2125.7475000000004,10,2053.9725,2118.57,1,1,0
Q2,United Kingdom,iPhone,428.69,7,398.68,398.68,0,0,0
Q3,United Kingdom,Accessories,138.14,10,124.33,745.98,0,0,0
Q4,United Kingdom,iPhone,948.65,0,948.65,3912.29,0,0,1
Q4,United Kingdom,Accessories,119.88,10,107.89,107.89,0,0,0
Q4,United Kingdom,iPhone,1137.92,3,1103.78,2207.56,0,0,0
Q4,United Kingdom,iPhone,1274.14,3,1235.92,2471.84,0,0,0
Q4,United Kingdom,iPhone,781.49,3,758.05,758.05,0,0,0
Q4,United Kingdom,iPhone,615.94,7,572.82,1718.46,0,0,0
Q4,United Kingdom,Mac,2125.7475000000004,10,2053.9725,3912.29,1,1,1
Q1,United Kingdom,iPhone,707.97,0,707.97,707.97,0,0,0
Q1,United Kingdom,iPhone,411.77,0,411.77,411.77,0,0,0
Q2,United Kingdom,iPhone,420.44,3,407.83,407.83,0,0,0
Q2,United Kingdom,iPhone,958.65,3,929.89,1859.78,0,0,0
Q3,United Kingdom,Accessories,100.7,0,100.7,100.7,0,0,0
Q4,United Kingdom,iPad,456.48,0,456.48,912.96,0,0,0
Q1,United Kingdom,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q2,United Kingdom,Mac,1242.13,10,1117.92,1117.92,0,0,0
Q3,United Kingdom,Mac,1244.21,0,1244.21,2488.42,0,0,0
Q3,United Kingdom,AirPods,120.74,0,120.74,120.74,0,0,0
Q3,United Kingdom,Mac,1272.57,3,1234.39,2468.78,0,0,0
Q4,United Kingdom,iPhone,842.77,2,825.91,825.91,0,0,0
Q1,United Kingdom,iPad,1029.42,7,957.36,1914.72,0,0,0
Q1,United Kingdom,iPhone,1266.29,10,1139.66,1139.66,0,0,0
Q2,United Kingdom,Accessories,30.27,0,30.27,30.27,0,0,0
Q2,United Kingdom,iPad,1038.73,0,1038.73,1038.73,0,0,0
Q1,United Kingdom,Mac,2125.7475000000004,2,2053.9725,3912.29,1,1,1
Q2,United Kingdom,Mac,1132.02,5,1075.42,1075.42,0,0,0
Q4,United Kingdom,Accessories,26.91,0,26.91,80.73,0,0,0
Q4,United Kingdom,Accessories,91.93,2,90.09,180.18,0,0,0
Q4,United Kingdom,AirPods,172.42,2,168.97,168.97,0,0,0
Q1,United Kingdom,iPad,467.17,0,467.17,467.17,0,0,0
Q3,United Kingdom,Accessories,99.01,2,97.03,291.09,0,0,0
Q3,United Kingdom,Accessories,29.87,5,28.38,28.38,0,0,0
Q3,United Kingdom,iPhone,969.14,15,823.77,823.77,0,0,0
Q3,United Kingdom,iPad,425.18,10,382.66,382.66,0,0,0
Q4,United Kingdom,Mac,2110.52,0,2053.9725,3912.29,0,1,1
Q4,United Kingdom,Accessories,128.46,10,115.61,115.61,0,0,0
Q4,United Kingdom,iPhone,840.41,5,798.39,798.39,0,0,0
Q1,United Kingdom,iPhone,960.46,7,893.23,893.23,0,0,0
Q2,United Kingdom,Accessories,38.15,0,38.15,38.15,0,0,0
Q3,United Kingdom,AirPods,172.57,5,163.94,163.94,0,0,0
Q3,United Kingdom,Accessories,41.13,10,37.02,111.06,0,0,0
Q1,United Kingdom,iPhone,1026.1,10,923.49,923.49,0,0,0
Q1,United Kingdom,iPhone,1000.87,15,850.74,850.74,0,0,0
Q2,United Kingdom,Mac,554.63,7,515.81,515.81,0,0,0
Q2,United Kingdom,iPhone,912.86,0,912.86,2738.58,0,0,0
Q2,United Kingdom,iPad,594.11,3,576.29,576.29,0,0,0
Q2,United Kingdom,Accessories,91.29,7,84.9,254.7,0,0,0
Q4,United Kingdom,iPhone,864.44,0,864.44,864.44,0,0,0
Q1,United Kingdom,AirPods,232.34,0,232.34,232.34,0,0,0
Q1,United Kingdom,iPhone,950.82,0,950.82,2852.46,0,0,0
Q2,United Kingdom,AirPods,253.56,0,253.56,2028.48,0,0,0
Q3,United Kingdom,Mac,1067.87,0,1067.87,1067.87,0,0,0
Q1,United Kingdom,iPad,856.49,2,839.36,839.36,0,0,0
Q1,United Kingdom,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q2,United Kingdom,Mac,1280.14,15,1088.12,1088.12,0,0,0
Q2,United Kingdom,Apple Watch,319.18,10,287.26,287.26,0,0,0
Q3,United Kingdom,iPad,416.87,7,387.69,775.38,0,0,0
Q3,United Kingdom,Mac,1180.85,15,1003.72,2007.44,0,0,0
Q1,United Kingdom,AirPods,165.36,0,165.36,661.44,0,0,0
Q1,United Kingdom,Accessories,137.56,15,116.93,584.65,0,0,0
Q1,United Kingdom,Apple Watch,419.92,0,419.92,1259.76,0,0,0
Q1,United Kingdom,AirPods,248.09,0,248.09,248.09,0,0,0
Q2,United Kingdom,Accessories,303.51,10,273.16,546.32,0,0,0
Q3,United Kingdom,iPhone,563.09,0,563.09,3912.29,0,0,1
Q4,United Kingdom,iPhone,833.38,0,833.38,833.38,0,0,0
Q2,United Kingdom,iPhone,956.39,0,956.39,956.39,0,0,0
Q2,United Kingdom,iPad,852.81,0,852.81,852.81,0,0,0
Q3,United Kingdom,Apple Watch,267.0,10,240.3,480.6,0,0,0
Q3,United Kingdom,iPhone,935.96,10,842.36,842.36,0,0,0
Q3,United Kingdom,Mac,2048.25,0,2048.25,3912.29,0,0,1
Q4,United Kingdom,Accessories,36.75,0,36.75,73.5,0,0,0
Q1,United Kingdom,iPhone,1163.31,0,1163.31,1163.31,0,0,0
Q1,United Kingdom,Accessories,102.28,0,102.28,204.56,0,0,0
Q2,United Kingdom,iPhone,417.03,5,396.18,396.18,0,0,0
Q4,United Kingdom,Accessories,101.36,5,96.29,288.87,0,0,0
Q1,United Kingdom,iPhone,916.31,10,824.68,824.68,0,0,0
Q2,United Kingdom,Mac,1075.88,7,1000.57,3001.71,0,0,0
Q1,United Kingdom,Apple Watch,259.4,15,220.49,661.47,0,0,0
Q1,United Kingdom,Accessories,122.16,3,118.5,118.5,0,0,0
Q2,United Kingdom,iPad,818.93,10,737.04,737.04,0,0,0
Q3,United Kingdom,Apple Watch,244.57,3,237.23,237.23,0,0,0
Q4,United Kingdom,Mac,2125.7475000000004,0,2053.9725,2686.03,1,1,0
Q1,United Kingdom,Accessories,85.18,15,72.4,362.0,0,0,0
Q2,United Kingdom,iPhone,928.96,0,928.96,928.96,0,0,0
Q2,United Kingdom,AirPods,244.41,7,227.3,227.3,0,0,0
Q3,United Kingdom,Accessories,30.95,0,30.95,30.95,0,0,0
Q2,United Kingdom,Accessories,72.94,3,70.75,70.75,0,0,0
Q4,United Kingdom,Mac,2102.17,15,1786.84,1786.84,0,0,0
Q4,United Kingdom,Mac,561.81,0,561.81,561.81,0,0,0
Q3,United Kingdom,Accessories,129.62,10,116.66,349.98,0,0,0
Q3,United Kingdom,iPhone,865.24,0,865.24,1730.48,0,0,0
Q3,United Kingdom,Mac,1032.67,5,981.04,981.04,0,0,0
Q4,United Kingdom,iPhone,891.35,0,891.35,3912.29,0,0,1
Q1,United Kingdom,iPad,1140.73,2,1117.92,1117.92,0,0,0
Q2,United Kingdom,iPhone,747.48,5,710.11,710.11,0,0,0
Q2,United Kingdom,AirPods,178.88,2,175.3,175.3,0,0,0
Q4,United Kingdom,iPhone,698.6,2,684.63,1369.26,0,0,0
Q1,United Kingdom,iPhone,992.65,0,992.65,992.65,0,0,0
Q1,United Kingdom,Apple Watch,425.12,0,425.12,850.24,0,0,0
Q1,United Kingdom,Accessories,98.12,0,98.12,98.12,0,0,0
Q2,United Kingdom,Mac,2125.7475000000004,7,2053.9725,3912.29,1,1,1
Q3,United Kingdom,Apple Watch,243.88,0,243.88,731.64,0,0,0
Q3,United Kingdom,Apple Watch,261.72,2,256.49,512.98,0,0,0
Q4,United Kingdom,Mac,1172.06,0,1172.06,1172.06,0,0,0
Q1,United Kingdom,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q1,United Kingdom,iPhone,644.47,0,644.47,644.47,0,0,0
Q1,United Kingdom,iPhone,1012.42,0,1012.42,2024.84,0,0,0
Q1,United Kingdom,AirPods,540.37,0,540.37,1080.74,0,0,0
Q2,United Kingdom,iPhone,903.33,3,876.23,876.23,0,0,0
Q2,United Kingdom,iPhone,562.63,0,562.63,562.63,0,0,0
Q2,United Kingdom,Mac,613.4,7,570.46,1711.38,0,0,0
Q3,United Kingdom,iPad,552.88,7,514.18,514.18,0,0,0
Q4,United Kingdom,Mac,1322.75,7,1230.16,3912.29,0,0,1
Q4,United Kingdom,Apple Watch,759.78,0,759.78,3912.29,0,0,1
Q4,United Kingdom,iPhone,574.81,0,574.81,574.81,0,0,0
Q4,United Kingdom,iPhone,563.84,15,479.26,1437.78,0,0,0
Q1,United Kingdom,Apple Watch,410.41,0,410.41,410.41,0,0,0
Q1,United Kingdom,Apple Watch,845.09,10,760.58,760.58,0,0,0
Q3,United Kingdom,Accessories,28.7,0,28.7,28.7,0,0,0
Q3,United Kingdom,AirPods,138.79,2,136.01,680.05,0,0,0
Q3,United Kingdom,Accessories,103.23,3,100.13,100.13,0,0,0
Q3,United Kingdom,iPhone,645.35,3,625.99,1251.98,0,0,0
Q4,United Kingdom,Accessories,129.84,0,129.84,389.52,0,0,0
Q4,United Kingdom,iPhone,850.18,15,722.65,722.65,0,0,0
Q1,United Kingdom,iPhone,882.62,0,882.62,2647.86,0,0,0
Q1,United Kingdom,iPhone,790.06,0,790.06,790.06,0,0,0
Q2,United Kingdom,Mac,1262.65,7,1174.26,1174.26,0,0,0
Q2,United Kingdom,iPad,619.83,5,588.84,588.84,0,0,0
Q3,United Kingdom,iPhone,433.92,0,433.92,433.92,0,0,0
Q4,United Kingdom,AirPods,126.63,7,117.77,942.16,0,0,0
Q1,United Kingdom,iPhone,977.99,0,977.99,977.99,0,0,0
Q1,United Kingdom,iPhone,720.51,0,720.51,720.51,0,0,0
Q2,United Kingdom,AirPods,164.13,0,164.13,164.13,0,0,0
Q4,United Kingdom,AirPods,571.1,10,513.99,1027.98,0,0,0
Q4,United Kingdom,Mac,2125.7475000000004,15,2053.9725,3912.29,1,1,1
Q1,United Kingdom,iPhone,1109.16,0,1109.16,3327.48,0,0,0
Q2,United Kingdom,AirPods,576.75,3,559.45,1118.9,0,0,0
Q2,United Kingdom,Apple Watch,230.47,0,230.47,230.47,0,0,0
Q3,United Kingdom,AirPods,130.2,2,127.6,127.6,0,0,0
Q4,United Kingdom,Accessories,125.32,10,112.79,451.16,0,0,0
Q4,United Kingdom,iPhone,962.35,0,962.35,962.35,0,0,0
Q1,United Kingdom,Mac,2125.7475000000004,0,2053.9725,2548.49,1,1,0
Q1,United Kingdom,Accessories,30.21,0,30.21,30.21,0,0,0
Q1,United Kingdom,Apple Watch,390.39,3,378.68,378.68,0,0,0
Q1,United Kingdom,Accessories,77.17,0,77.17,463.02,0,0,0
Q2,United Kingdom,iPhone,636.24,15,540.8,1622.4,0,0,0
Q2,United Kingdom,AirPods,131.74,7,122.52,122.52,0,0,0
